locus_tag,term_id,term_name
PMM0347,tigr.role:156,Hypothetical proteins / Conserved
PMM0348,tigr.role:156,Hypothetical proteins / Conserved
PMM0349,tigr.role:169,Protein synthesis / Translation factors
PMM0350,tigr.role:149,Cellular processes / Adaptations to atypical conditions
PMM0350,tigr.role:156,Hypothetical proteins / Conserved
PMM0351,tigr.role:156,Hypothetical proteins / Conserved
PMM0352,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0353,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0355,tigr.role:156,Hypothetical proteins / Conserved
PMM0356,tigr.role:73,Amino acid biosynthesis / Glutamate family
PMM0357,tigr.role:162,"Biosynthesis of cofactors, prosthetic groups, and carriers / Thiamine"
PMM0358,tigr.role:162,"Biosynthesis of cofactors, prosthetic groups, and carriers / Thiamine"
PMM0359,tigr.role:156,Hypothetical proteins / Conserved
PMM0360,tigr.role:156,Hypothetical proteins / Conserved
PMM0361,tigr.role:156,Hypothetical proteins / Conserved
PMM0362,tigr.role:156,Hypothetical proteins / Conserved
PMM0363,tigr.role:129,Regulatory functions / Other
PMM0364,tigr.role:156,Hypothetical proteins / Conserved
PMM0367,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0367,tigr.role:92,Cellular processes / Other
PMM0368,tigr.role:156,Hypothetical proteins / Conserved
PMM0369,tigr.role:156,Hypothetical proteins / Conserved
PMM0370,tigr.role:142,"Transport and binding proteins / Amino acids, peptides and amines"
PMM0371,tigr.role:160,Central intermediary metabolism / Nitrogen metabolism
PMM0372,tigr.role:160,Central intermediary metabolism / Nitrogen metabolism
PMM0373,tigr.role:160,Central intermediary metabolism / Nitrogen metabolism
PMM0374,tigr.role:97,Protein fate / Protein and peptide secretion and trafficking
PMM0377,tigr.role:156,Hypothetical proteins / Conserved
PMM0378,tigr.role:156,Hypothetical proteins / Conserved
PMM0380,tigr.role:156,Hypothetical proteins / Conserved
PMM0383,tigr.role:91,Cell envelope / Surface structures
PMM0387,tigr.role:70,Amino acid biosynthesis / Aromatic amino acid family
PMM0388,tigr.role:168,Protein synthesis / tRNA and rRNA base modification
PMM0389,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0390,tigr.role:156,Hypothetical proteins / Conserved
PMM0391,tigr.role:158,Protein synthesis / Ribosomal proteins: synthesis and modification
PMM0392,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0393,tigr.role:263,Regulatory functions / Protein interactions
PMM0394,tigr.role:92,Cellular processes / Other
PMM0395,tigr.role:93,Cellular processes / Cell division
PMM0396,tigr.role:73,Amino acid biosynthesis / Glutamate family
PMM0397,tigr.role:90,Cell envelope / Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
PMM0398,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0399,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0400,tigr.role:169,Protein synthesis / Translation factors
PMM0401,tigr.role:80,"Biosynthesis of cofactors, prosthetic groups, and carriers / Lipoate"
PMM0402,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0402,tigr.role:177,Fatty acid and phospholipid metabolism / Degradation
PMM0403,tigr.role:156,Hypothetical proteins / Conserved
PMM0404,tigr.role:156,Hypothetical proteins / Conserved
PMM0405,tigr.role:116,Energy metabolism / Glycolysis/gluconeogenesis
PMM0405,tigr.role:118,Energy metabolism / Pyruvate dehydrogenase
PMM0405,tigr.role:120,Energy metabolism / TCA cycle
PMM0406,tigr.role:168,Protein synthesis / tRNA and rRNA base modification
PMM0407,tigr.role:75,Amino acid biosynthesis / Serine family
PMM0408,tigr.role:71,Amino acid biosynthesis / Aspartate family
PMM0409,tigr.role:71,Amino acid biosynthesis / Aspartate family
PMM0410,tigr.role:158,Protein synthesis / Ribosomal proteins: synthesis and modification
PMM0411,tigr.role:133,Transcription / Other
PMM0412,tigr.role:123,"Purines, pyrimidines, nucleosides, and nucleotides / 2^-Deoxyribonucleotide metabolism"
PMM0413,tigr.role:89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
PMM0414,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0415,tigr.role:76,"Biosynthesis of cofactors, prosthetic groups, and carriers / Other"
PMM0416,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0417,tigr.role:156,Hypothetical proteins / Conserved
PMM0418,tigr.role:157,Unknown function / General
PMM0419,tigr.role:120,Energy metabolism / TCA cycle
PMM0420,tigr.role:157,Unknown function / General
PMM0421,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0422,tigr.role:168,Protein synthesis / tRNA and rRNA base modification
PMM0423,tigr.role:156,Hypothetical proteins / Conserved
PMM0424,tigr.role:156,Hypothetical proteins / Conserved
PMM0425,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0425,tigr.role:149,Cellular processes / Adaptations to atypical conditions
PMM0426,tigr.role:168,Protein synthesis / tRNA and rRNA base modification
PMM0427,tigr.role:89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
PMM0428,tigr.role:191,"Biosynthesis of cofactors, prosthetic groups, and carriers / Chlorophyll and bacteriochlorphyll"
PMM0429,tigr.role:112,Energy metabolism / Electron transport
PMM0429,tigr.role:164,Energy metabolism / Photosynthesis
PMM0430,tigr.role:142,"Transport and binding proteins / Amino acids, peptides and amines"
PMM0431,tigr.role:81,"Biosynthesis of cofactors, prosthetic groups, and carriers / Menaquinone and ubiquinone"
PMM0432,tigr.role:156,Hypothetical proteins / Conserved
PMM0433,tigr.role:261,Regulatory functions / DNA interactions
PMM0433,tigr.role:77,"Biosynthesis of cofactors, prosthetic groups, and carriers / Biotin"
PMM0434,tigr.role:92,Cellular processes / Other
PMM0435,tigr.role:112,Energy metabolism / Electron transport
PMM0435,tigr.role:164,Energy metabolism / Photosynthesis
PMM0436,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0437,tigr.role:156,Hypothetical proteins / Conserved
PMM0438,tigr.role:156,Hypothetical proteins / Conserved
PMM0439,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0440,tigr.role:156,Hypothetical proteins / Conserved
PMM0441,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0442,tigr.role:85,"Biosynthesis of cofactors, prosthetic groups, and carriers / Riboflavin, FMN, and FAD"
PMM0443,tigr.role:165,Transcription / Transcription factors
PMM0444,tigr.role:112,Energy metabolism / Electron transport
PMM0445,tigr.role:112,Energy metabolism / Electron transport
PMM0446,tigr.role:112,Energy metabolism / Electron transport
PMM0447,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0448,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0449,tigr.role:147,Transport and binding proteins / Other
PMM0450,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0451,tigr.role:156,Hypothetical proteins / Conserved
PMM0452,tigr.role:95,Protein fate / Protein folding and stabilization
PMM0453,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0454,tigr.role:76,"Biosynthesis of cofactors, prosthetic groups, and carriers / Other"
PMM0455,tigr.role:138,"Protein fate / Degradation of proteins, peptides, and glycopeptides"
PMM0456,tigr.role:81,"Biosynthesis of cofactors, prosthetic groups, and carriers / Menaquinone and ubiquinone"
PMM0457,tigr.role:103,Central intermediary metabolism / Phosphorus compounds
PMM0458,tigr.role:261,Regulatory functions / DNA interactions
PMM0459,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0460,tigr.role:140,Protein fate / Protein modification and repair
PMM0461,tigr.role:164,Energy metabolism / Photosynthesis
PMM0462,tigr.role:112,Energy metabolism / Electron transport
PMM0462,tigr.role:164,Energy metabolism / Photosynthesis
PMM0463,tigr.role:156,Hypothetical proteins / Conserved
PMM0464,tigr.role:94,Cellular processes / Toxin production and resistance
PMM0465,tigr.role:156,Hypothetical proteins / Conserved
PMM0466,tigr.role:185,Unclassified / Role category not yet assigned
PMM0467,tigr.role:124,"Purines, pyrimidines, nucleosides, and nucleotides / Nucleotide and nucleoside interconversions"
PMM0468,tigr.role:164,Energy metabolism / Photosynthesis
PMM0469,tigr.role:164,Energy metabolism / Photosynthesis
PMM0470,tigr.role:168,Protein synthesis / tRNA and rRNA base modification
PMM0471,tigr.role:149,Cellular processes / Adaptations to atypical conditions
PMM0472,tigr.role:145,Transport and binding proteins / Cations and iron carrying compounds
PMM0473,tigr.role:137,Protein synthesis / tRNA aminoacylation
PMM0474,tigr.role:156,Hypothetical proteins / Conserved
PMM0475,tigr.role:158,Protein synthesis / Ribosomal proteins: synthesis and modification
PMM0476,tigr.role:156,Hypothetical proteins / Conserved
PMM0477,tigr.role:140,Protein fate / Protein modification and repair
PMM0478,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0479,tigr.role:157,Unknown function / General
PMM0480,tigr.role:156,Hypothetical proteins / Conserved
PMM0481,tigr.role:710,Signal transduction / Other
PMM0482,tigr.role:95,Protein fate / Protein folding and stabilization
PMM0483,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0484,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0485,tigr.role:156,Hypothetical proteins / Conserved
PMM0486,tigr.role:156,Hypothetical proteins / Conserved
PMM0487,tigr.role:69,Amino acid biosynthesis / Other
PMM0488,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0489,tigr.role:145,Transport and binding proteins / Cations and iron carrying compounds
PMM0490,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0491,tigr.role:109,Energy metabolism / Amino acids and amines
PMM0492,tigr.role:156,Hypothetical proteins / Conserved
PMM0493,tigr.role:138,"Protein fate / Degradation of proteins, peptides, and glycopeptides"
PMM0494,tigr.role:103,Central intermediary metabolism / Phosphorus compounds
PMM0495,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0496,tigr.role:165,Transcription / Transcription factors
PMM0497,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0498,tigr.role:156,Hypothetical proteins / Conserved
PMM0499,tigr.role:73,Amino acid biosynthesis / Glutamate family
PMM0500,tigr.role:164,Energy metabolism / Photosynthesis
PMM0501,tigr.role:156,Hypothetical proteins / Conserved
PMM0502,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0503,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0504,tigr.role:96,Cellular processes / Detoxification
PMM0505,tigr.role:116,Energy metabolism / Glycolysis/gluconeogenesis
PMM0505,tigr.role:119,Energy metabolism / Sugars
PMM0506,tigr.role:125,"Purines, pyrimidines, nucleosides, and nucleotides / Purine ribonucleotide biosynthesis"
PMM0507,tigr.role:164,Energy metabolism / Photosynthesis
PMM0508,tigr.role:137,Protein synthesis / tRNA aminoacylation
PMM0508,tigr.role:73,Amino acid biosynthesis / Glutamate family
PMM0509,tigr.role:156,Hypothetical proteins / Conserved
PMM0510,tigr.role:156,Hypothetical proteins / Conserved
PMM0511,tigr.role:103,Central intermediary metabolism / Phosphorus compounds
PMM0512,tigr.role:96,Cellular processes / Detoxification
PMM0513,tigr.role:97,Protein fate / Protein and peptide secretion and trafficking
PMM0514,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0515,tigr.role:75,Amino acid biosynthesis / Serine family
PMM0516,tigr.role:157,Unknown function / General
PMM0517,tigr.role:156,Hypothetical proteins / Conserved
PMM0518,tigr.role:89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
PMM0519,tigr.role:117,Energy metabolism / Pentose phosphate pathway
PMM0520,tigr.role:191,"Biosynthesis of cofactors, prosthetic groups, and carriers / Chlorophyll and bacteriochlorphyll"
PMM0521,tigr.role:169,Protein synthesis / Translation factors
PMM0522,tigr.role:124,"Purines, pyrimidines, nucleosides, and nucleotides / Nucleotide and nucleoside interconversions"
PMM0523,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0524,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0524,tigr.role:152,Mobile and extrachromosomal element functions / Prophage functions
PMM0525,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0526,tigr.role:74,Amino acid biosynthesis / Pyruvate family
PMM0527,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0527,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0528,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0529,tigr.role:156,Hypothetical proteins / Conserved
PMM0530,tigr.role:158,Protein synthesis / Ribosomal proteins: synthesis and modification
PMM0531,tigr.role:109,Energy metabolism / Amino acids and amines
PMM0532,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0533,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0534,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0535,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0536,tigr.role:78,"Biosynthesis of cofactors, prosthetic groups, and carriers / Folic acid"
PMM0537,tigr.role:70,Amino acid biosynthesis / Aromatic amino acid family
PMM0538,tigr.role:140,Protein fate / Protein modification and repair
PMM0539,tigr.role:80,"Biosynthesis of cofactors, prosthetic groups, and carriers / Lipoate"
PMM0540,tigr.role:164,Energy metabolism / Photosynthesis
PMM0541,tigr.role:156,Hypothetical proteins / Conserved
PMM0542,tigr.role:191,"Biosynthesis of cofactors, prosthetic groups, and carriers / Chlorophyll and bacteriochlorphyll"
PMM0543,tigr.role:191,"Biosynthesis of cofactors, prosthetic groups, and carriers / Chlorophyll and bacteriochlorphyll"
PMM0544,tigr.role:191,"Biosynthesis of cofactors, prosthetic groups, and carriers / Chlorophyll and bacteriochlorphyll"
PMM0545,tigr.role:191,"Biosynthesis of cofactors, prosthetic groups, and carriers / Chlorophyll and bacteriochlorphyll"
PMM0546,tigr.role:156,Hypothetical proteins / Conserved
PMM0547,tigr.role:164,Energy metabolism / Photosynthesis
PMM0548,tigr.role:127,"Purines, pyrimidines, nucleosides, and nucleotides / Salvage of nucleosides and nucleotides"
PMM0549,tigr.role:164,Energy metabolism / Photosynthesis
PMM0550,tigr.role:164,Energy metabolism / Photosynthesis
PMM0551,tigr.role:164,Energy metabolism / Photosynthesis
PMM0552,tigr.role:164,Energy metabolism / Photosynthesis
PMM0553,tigr.role:164,Energy metabolism / Photosynthesis
PMM0553,tigr.role:698,Central intermediary metabolism / One-carbon metabolism
PMM0554,tigr.role:164,Energy metabolism / Photosynthesis
PMM0555,tigr.role:164,Energy metabolism / Photosynthesis
PMM0556,tigr.role:164,Energy metabolism / Photosynthesis
PMM0557,tigr.role:156,Hypothetical proteins / Conserved
PMM0558,tigr.role:134,Transcription / Degradation of RNA
PMM0559,tigr.role:96,Cellular processes / Detoxification
PMM0560,tigr.role:161,Amino acid biosynthesis / Histidine family
PMM0561,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0562,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0563,tigr.role:90,Cell envelope / Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
PMM0564,tigr.role:156,Hypothetical proteins / Conserved
PMM0565,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0566,tigr.role:86,"Biosynthesis of cofactors, prosthetic groups, and carriers / Glutathione and analogs"
PMM0567,tigr.role:86,"Biosynthesis of cofactors, prosthetic groups, and carriers / Glutathione and analogs"
PMM0568,tigr.role:145,Transport and binding proteins / Cations and iron carrying compounds
PMM0569,tigr.role:126,"Purines, pyrimidines, nucleosides, and nucleotides / Pyrimidine ribonucleotide biosynthesis"
PMM0570,tigr.role:112,Energy metabolism / Electron transport
PMM0570,tigr.role:164,Energy metabolism / Photosynthesis
PMM0571,tigr.role:156,Hypothetical proteins / Conserved
PMM0572,tigr.role:70,Amino acid biosynthesis / Aromatic amino acid family
PMM0573,tigr.role:164,Energy metabolism / Photosynthesis
PMM0573,tigr.role:165,Transcription / Transcription factors
PMM0574,tigr.role:156,Hypothetical proteins / Conserved
PMM0575,tigr.role:156,Hypothetical proteins / Conserved
PMM0576,tigr.role:156,Hypothetical proteins / Conserved
PMM0577,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0577,tigr.role:165,Transcription / Transcription factors
PMM0577,tigr.role:92,Cellular processes / Other
PMM0578,tigr.role:161,Amino acid biosynthesis / Histidine family
PMM0579,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0579,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0579,tigr.role:92,Cellular processes / Other
PMM0580,tigr.role:95,Protein fate / Protein folding and stabilization
PMM0581,tigr.role:112,Energy metabolism / Electron transport
PMM0581,tigr.role:164,Energy metabolism / Photosynthesis
PMM0582,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0583,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0584,tigr.role:105,Energy metabolism / Biosynthesis and degradation of polysaccharides
PMM0585,tigr.role:138,"Protein fate / Degradation of proteins, peptides, and glycopeptides"
PMM0586,tigr.role:156,Hypothetical proteins / Conserved
PMM0587,tigr.role:156,Hypothetical proteins / Conserved
PMM0588,tigr.role:156,Hypothetical proteins / Conserved
PMM0589,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0590,tigr.role:73,Amino acid biosynthesis / Glutamate family
PMM0591,tigr.role:78,"Biosynthesis of cofactors, prosthetic groups, and carriers / Folic acid"
PMM0592,tigr.role:177,Fatty acid and phospholipid metabolism / Degradation
PMM0593,tigr.role:138,"Protein fate / Degradation of proteins, peptides, and glycopeptides"
PMM0594,tigr.role:112,Energy metabolism / Electron transport
PMM0594,tigr.role:164,Energy metabolism / Photosynthesis
PMM0595,tigr.role:71,Amino acid biosynthesis / Aspartate family
PMM0596,tigr.role:116,Energy metabolism / Glycolysis/gluconeogenesis
PMM0596,tigr.role:119,Energy metabolism / Sugars
PMM0597,tigr.role:137,Protein synthesis / tRNA aminoacylation
PMM0598,tigr.role:137,Protein synthesis / tRNA aminoacylation
PMM0599,tigr.role:156,Hypothetical proteins / Conserved
PMM0600,tigr.role:156,Hypothetical proteins / Conserved
PMM0601,tigr.role:145,Transport and binding proteins / Cations and iron carrying compounds
PMM0602,tigr.role:145,Transport and binding proteins / Cations and iron carrying compounds
PMM0603,tigr.role:145,Transport and binding proteins / Cations and iron carrying compounds
PMM0604,tigr.role:156,Hypothetical proteins / Conserved
PMM0605,tigr.role:156,Hypothetical proteins / Conserved
PMM0606,tigr.role:97,Protein fate / Protein and peptide secretion and trafficking
PMM0607,tigr.role:81,"Biosynthesis of cofactors, prosthetic groups, and carriers / Menaquinone and ubiquinone"
PMM0608,tigr.role:81,"Biosynthesis of cofactors, prosthetic groups, and carriers / Menaquinone and ubiquinone"
PMM0609,tigr.role:105,Energy metabolism / Biosynthesis and degradation of polysaccharides
PMM0610,tigr.role:89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
PMM0611,tigr.role:100,Central intermediary metabolism / Amino sugars
PMM0611,tigr.role:89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
PMM0611,tigr.role:90,Cell envelope / Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
PMM0612,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0613,tigr.role:70,Amino acid biosynthesis / Aromatic amino acid family
PMM0614,tigr.role:159,Energy metabolism / Methanogenesis
PMM0615,tigr.role:86,"Biosynthesis of cofactors, prosthetic groups, and carriers / Glutathione and analogs"
PMM0616,tigr.role:89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
PMM0617,tigr.role:89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
PMM0618,tigr.role:81,"Biosynthesis of cofactors, prosthetic groups, and carriers / Menaquinone and ubiquinone"
PMM0619,tigr.role:116,Energy metabolism / Glycolysis/gluconeogenesis
PMM0619,tigr.role:118,Energy metabolism / Pyruvate dehydrogenase
PMM0620,tigr.role:156,Hypothetical proteins / Conserved
PMM0621,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0622,tigr.role:156,Hypothetical proteins / Conserved
PMM0623,tigr.role:137,Protein synthesis / tRNA aminoacylation
PMM0625,tigr.role:156,Hypothetical proteins / Conserved
PMM0626,tigr.role:156,Hypothetical proteins / Conserved
PMM0627,tigr.role:164,Energy metabolism / Photosynthesis
PMM0628,tigr.role:185,Unclassified / Role category not yet assigned
PMM0629,tigr.role:156,Hypothetical proteins / Conserved
PMM0630,tigr.role:86,"Biosynthesis of cofactors, prosthetic groups, and carriers / Glutathione and analogs"
PMM0631,tigr.role:152,Mobile and extrachromosomal element functions / Prophage functions
PMM0632,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0633,tigr.role:76,"Biosynthesis of cofactors, prosthetic groups, and carriers / Other"
PMM0634,tigr.role:191,"Biosynthesis of cofactors, prosthetic groups, and carriers / Chlorophyll and bacteriochlorphyll"
PMM0635,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0636,tigr.role:707,"Biosynthesis of cofactors, prosthetic groups, and carriers / Siderophores"
PMM0637,tigr.role:261,Regulatory functions / DNA interactions
PMM0638,tigr.role:157,Unknown function / General
PMM0639,tigr.role:121,Fatty acid and phospholipid metabolism / Other
PMM0640,tigr.role:156,Hypothetical proteins / Conserved
PMM0641,tigr.role:156,Hypothetical proteins / Conserved
PMM0642,tigr.role:71,Amino acid biosynthesis / Aspartate family
PMM0642,tigr.role:75,Amino acid biosynthesis / Serine family
PMM0643,tigr.role:106,Central intermediary metabolism / Sulfur metabolism
PMM0643,tigr.role:75,Amino acid biosynthesis / Serine family
PMM0644,tigr.role:143,Transport and binding proteins / Anions
PMM0645,tigr.role:149,Cellular processes / Adaptations to atypical conditions
PMM0646,tigr.role:79,"Biosynthesis of cofactors, prosthetic groups, and carriers / Heme, porphyrin, and cobalamin"
PMM0647,tigr.role:156,Hypothetical proteins / Conserved
PMM0648,tigr.role:157,Unknown function / General
PMM0649,tigr.role:185,Unclassified / Role category not yet assigned
PMM0650,tigr.role:156,Hypothetical proteins / Conserved
PMM0651,tigr.role:156,Hypothetical proteins / Conserved
PMM0652,tigr.role:156,Hypothetical proteins / Conserved
PMM0653,tigr.role:184,Energy metabolism / Other
PMM0653,tigr.role:94,Cellular processes / Toxin production and resistance
PMM0654,tigr.role:156,Hypothetical proteins / Conserved
PMM0655,tigr.role:156,Hypothetical proteins / Conserved
PMM0656,tigr.role:88,Cell envelope / Other
PMM0657,tigr.role:156,Hypothetical proteins / Conserved
PMM0658,tigr.role:168,Protein synthesis / tRNA and rRNA base modification
PMM0659,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0660,tigr.role:156,Hypothetical proteins / Conserved
PMM0661,tigr.role:123,"Purines, pyrimidines, nucleosides, and nucleotides / 2^-Deoxyribonucleotide metabolism"
PMM0661,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0661,tigr.role:86,"Biosynthesis of cofactors, prosthetic groups, and carriers / Glutathione and analogs"
PMM0662,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0663,tigr.role:169,Protein synthesis / Translation factors
PMM0664,tigr.role:156,Hypothetical proteins / Conserved
PMM0665,tigr.role:95,Protein fate / Protein folding and stabilization
PMM0666,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0667,tigr.role:156,Hypothetical proteins / Conserved
PMM0668,tigr.role:156,Hypothetical proteins / Conserved
PMM0669,tigr.role:156,Hypothetical proteins / Conserved
PMM0670,tigr.role:177,Fatty acid and phospholipid metabolism / Degradation
PMM0671,tigr.role:143,Transport and binding proteins / Anions
PMM0672,tigr.role:103,Central intermediary metabolism / Phosphorus compounds
PMM0672,tigr.role:143,Transport and binding proteins / Anions
PMM0673,tigr.role:143,Transport and binding proteins / Anions
PMM0674,tigr.role:69,Amino acid biosynthesis / Other
PMM0675,tigr.role:132,"DNA metabolism / DNA replication, recombination, and repair"
PMM0676,tigr.role:76,"Biosynthesis of cofactors, prosthetic groups, and carriers / Other"
PMM0677,tigr.role:140,Protein fate / Protein modification and repair
PMM0678,tigr.role:163,"Biosynthesis of cofactors, prosthetic groups, and carriers / Pyridine nucleotides"
PMM0679,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0680,tigr.role:185,Unclassified / Role category not yet assigned
PMM0681,tigr.role:703,Unknown function / Enzymes of unknown specificity
PMM0682,tigr.role:70,Amino acid biosynthesis / Aromatic amino acid family
PMM0683,tigr.role:125,"Purines, pyrimidines, nucleosides, and nucleotides / Purine ribonucleotide biosynthesis"
PMM0684,tigr.role:156,Hypothetical proteins / Conserved
PMM0685,tigr.role:156,Hypothetical proteins / Conserved
PMM0686,tigr.role:138,"Protein fate / Degradation of proteins, peptides, and glycopeptides"
PMM0687,tigr.role:156,Hypothetical proteins / Conserved
PMM0688,tigr.role:156,Hypothetical proteins / Conserved
PMM0689,tigr.role:149,Cellular processes / Adaptations to atypical conditions
PMM0690,tigr.role:149,Cellular processes / Adaptations to atypical conditions
PMM0691,tigr.role:156,Hypothetical proteins / Conserved
PMM0692,tigr.role:156,Hypothetical proteins / Conserved
PMM0694,tigr.role:176,Fatty acid and phospholipid metabolism / Biosynthesis
PMM0695,tigr.role:138,"Protein fate / Degradation of proteins, peptides, and glycopeptides"
PMM0696,tigr.role:156,Hypothetical proteins / Conserved
PMM0697,tigr.role:156,Hypothetical proteins / Conserved
PMM0698,tigr.role:156,Hypothetical proteins / Conserved
PMM0699,tigr.role:156,Hypothetical proteins / Conserved
PMM0700,tigr.role:156,Hypothetical proteins / Conserved
PMM0702,tigr.role:156,Hypothetical proteins / Conserved
PMM0703,tigr.role:156,Hypothetical proteins / Conserved
PMM0704,tigr.role:145,Transport and binding proteins / Cations and iron carrying compounds
PMM0705,tigr.role:699,Signal transduction / Two-component systems
PMM0706,tigr.role:699,Signal transduction / Two-component systems
PMM0707,tigr.role:156,Hypothetical proteins / Conserved
PMM0709,tigr.role:142,"Transport and binding proteins / Amino acids, peptides and amines"
PMM0710,tigr.role:103,Central intermediary metabolism / Phosphorus compounds
PMM0710,tigr.role:143,Transport and binding proteins / Anions
PMM0711,tigr.role:96,Cellular processes / Detoxification
PMM0712,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0713,tigr.role:116,Energy metabolism / Glycolysis/gluconeogenesis
PMM0714,tigr.role:141,Transport and binding proteins / Unknown substrate
PMM0714,tigr.role:165,Transcription / Transcription factors
PMM0714,tigr.role:92,Cellular processes / Other
PMM0714,tigr.role:96,Cellular processes / Detoxification
PMM0715,tigr.role:156,Hypothetical proteins / Conserved
PMM0716,tigr.role:143,Transport and binding proteins / Anions
PMM0716,tigr.role:96,Cellular processes / Detoxification
PMM0718,tigr.role:261,Regulatory functions / DNA interactions
PMM0719,tigr.role:156,Hypothetical proteins / Conserved
PMM0720,tigr.role:156,Hypothetical proteins / Conserved
PMM0723,tigr.role:103,Central intermediary metabolism / Phosphorus compounds
PMM0723,tigr.role:143,Transport and binding proteins / Anions
PMM0724,tigr.role:103,Central intermediary metabolism / Phosphorus compounds
PMM0724,tigr.role:143,Transport and binding proteins / Anions
PMM0725,tigr.role:143,Transport and binding proteins / Anions
