locus_tag,term_id,term_name
PMM0301,pfam:PF01048,Phosphorylase superfamily
PMM0302,pfam:PF00586,"AIR synthase related protein, N-terminal domain"
PMM0302,pfam:PF02769,"AIR synthase related protein, C-terminal domain"
PMM0302,pfam:PF07992,Pyridine nucleotide-disulphide oxidoreductase
PMM0303,pfam:PF00571,CBS domain
PMM0303,pfam:PF01368,"DHH family, N-terminal domain"
PMM0303,pfam:PF01743,Poly A polymerase head domain
PMM0303,pfam:PF02272,DHHA1 domain
PMM0303,pfam:PF12627,Probable RNA and SrmB- binding site of polymerase A
PMM0304,pfam:PF00580,UvrD/REP helicase N-terminal domain
PMM0304,pfam:PF13361,UvrD-like helicase C-terminal domain
PMM0304,pfam:PF21196,PcrA/UvrD tudor domain
PMM0305,pfam:PF00502,Phycobilisome protein
PMM0306,pfam:PF09367,CpeS-like protein
PMM0308,pfam:PF09335,VTT domain
PMM0310,pfam:PF00370,"FGGY family of carbohydrate kinases, N-terminal domain"
PMM0310,pfam:PF02782,"FGGY family of carbohydrate kinases, C-terminal domain"
PMM0311,pfam:PF00438,"S-adenosylmethionine synthetase, N-terminal domain"
PMM0311,pfam:PF02772,"S-adenosylmethionine synthetase, central domain"
PMM0311,pfam:PF02773,"S-adenosylmethionine synthetase, C-terminal domain"
PMM0312,pfam:PF00575,S1 RNA binding domain
PMM0313,pfam:PF03477,ATP cone domain
PMM0314,pfam:PF01405,Photosystem II reaction centre T protein
PMM0315,pfam:PF00421,Photosystem II protein
PMM0316,pfam:PF00111,2Fe-2S iron-sulfur cluster binding domain
PMM0317,pfam:PF05151,Photosystem II reaction centre M protein (PsbM)
PMM0318,pfam:PF05175,Methyltransferase small domain
PMM0318,pfam:PF13659,PF13659
PMM0318,pfam:PF13847,Methyltransferase domain
PMM0319,pfam:PF01300,Telomere recombination
PMM0320,pfam:PF03776,Septum formation topological specificity factor MinE
PMM0321,pfam:PF01656,CobQ/CobB/MinD/ParA nucleotide binding domain
PMM0321,pfam:PF10609,NUBPL iron-transfer P-loop NTPase
PMM0321,pfam:PF13614,AAA domain
PMM0322,pfam:PF03775,"Septum formation inhibitor MinC, C-terminal domain"
PMM0323,pfam:PF01966,HD domain
PMM0323,pfam:PF19276,HD associated region
PMM0324,pfam:PF00595,PDZ domain
PMM0324,pfam:PF03572,Peptidase family S41
PMM0324,pfam:PF13180,PDZ domain
PMM0324,pfam:PF17820,PDZ domain
PMM0325,pfam:PF00033,Cytochrome b/b6/petB
PMM0325,pfam:PF13631,Cytochrome b(N-terminal)/b6/petB
PMM0326,pfam:PF00032,Cytochrome b(C-terminal)/b6/petD
PMM0327,pfam:PF12899,Alkaline and neutral invertase
PMM0328,pfam:PF01149,Formamidopyrimidine-DNA glycosylase N-terminal domain
PMM0328,pfam:PF06827,Zinc finger found in FPG and IleRS
PMM0328,pfam:PF06831,Formamidopyrimidine-DNA glycosylase H2TH domain
PMM0329,pfam:PF02427,Photosystem I reaction centre subunit IV / PsaE
PMM0330,pfam:PF01476,LysM domain
PMM0331,pfam:PF00171,Aldehyde dehydrogenase family
PMM0332,pfam:PF01694,Rhomboid domain
PMM0333,pfam:PF00583,Acetyltransferase (GNAT) family
PMM0333,pfam:PF13673,Acetyltransferase (GNAT) domain
PMM0333,pfam:PF18014,Acetyltransferase (GNAT) domain
PMM0334,pfam:PF11302,Protein of unknown function (DUF3104)
PMM0336,pfam:PF01786,Alternative oxidase
PMM0339,pfam:PF01266,FAD dependent oxidoreductase
PMM0339,pfam:PF01593,Flavin containing amine oxidoreductase
PMM0339,pfam:PF13450,NAD(P)-binding Rossmann-like domain
PMM0341,pfam:PF07862,Nif11 domain
PMM0343,pfam:PF02416,mttA/Hcf106 family
PMM0345,pfam:PF00578,AhpC/TSA family
PMM0346,pfam:PF13319,Protein of unknown function (DUF4090)
PMM0349,pfam:PF00472,RF-1 domain
PMM0350,pfam:PF07864,Protein of unknown function (DUF1651)
PMM0352,pfam:PF02517,Type II CAAX prenyl endopeptidase Rce1-like
PMM0353,pfam:PF01531,Glycosyl transferase family 11
PMM0354,pfam:PF00535,Glycosyl transferase family 2
PMM0355,pfam:PF07045,Domain of unknown function (DUF1330)
PMM0356,pfam:PF00561,alpha/beta hydrolase fold
PMM0357,pfam:PF03070,TENA/THI-4/PQQC family
PMM0358,pfam:PF08543,Phosphomethylpyrimidine kinase
PMM0360,pfam:PF06172,Cupin superfamily (DUF985)
PMM0363,pfam:PF13463,Winged helix DNA-binding domain
PMM0364,pfam:PF11746,Domain of unknown function (DUF3303)
PMM0365,pfam:PF02635,DsrE/DsrF-like family
PMM0366,pfam:PF00127,"Copper binding proteins, plastocyanin/azurin family"
PMM0367,pfam:PF03992,Antibiotic biosynthesis monooxygenase
PMM0368,pfam:PF11746,Domain of unknown function (DUF3303)
PMM0370,pfam:PF09084,NMT1/THI5 like
PMM0370,pfam:PF13379,NMT1-like family
PMM0371,pfam:PF00528,Binding-protein-dependent transport system inner membrane component
PMM0372,pfam:PF00005,ABC transporter
PMM0373,pfam:PF02560,Cyanate lyase C-terminal domain
PMM0374,pfam:PF02416,mttA/Hcf106 family
PMM0376,pfam:PF06835,"Lipopolysaccharide-assembly, LptC-related"
PMM0378,pfam:PF11746,Domain of unknown function (DUF3303)
PMM0379,pfam:PF11746,Domain of unknown function (DUF3303)
PMM0380,pfam:PF07080,Protein of unknown function (DUF1348)
PMM0383,pfam:PF04402,Protein of unknown function (DUF541)
PMM0384,pfam:PF02384,N-6 DNA Methylase
PMM0384,pfam:PF04313,Type I restriction enzyme R protein N terminus (HSDR_N)
PMM0384,pfam:PF04851,"Type III restriction enzyme, res subunit"
PMM0384,pfam:PF10544,T5orf172 domain
PMM0384,pfam:PF13588,Type I restriction enzyme R protein N terminus (HSDR_N)
PMM0387,pfam:PF01220,Dehydroquinase class II
PMM0388,pfam:PF06175,tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE)
PMM0389,pfam:PF00590,Tetrapyrrole (Corrin/Porphyrin) Methylases
PMM0390,pfam:PF08853,Domain of unknown function (DUF1823)
PMM0391,pfam:PF01926,50S ribosome-binding GTPase
PMM0391,pfam:PF14714,"KH-domain-like of EngA bacterial GTPase enzymes, C-terminal"
PMM0392,pfam:PF02361,Cobalt transport protein
PMM0393,pfam:PF12058,PII-interacting protein X
PMM0394,pfam:PF01168,"Alanine racemase, N-terminal domain"
PMM0395,pfam:PF04472,Cell division protein SepF
PMM0396,pfam:PF03807,NADP oxidoreductase coenzyme F420-dependent
PMM0396,pfam:PF14748,Pyrroline-5-carboxylate reductase dimerisation
PMM0397,pfam:PF00534,Glycosyl transferases group 1
PMM0397,pfam:PF13439,Glycosyltransferase Family 4
PMM0397,pfam:PF13579,Glycosyl transferase 4-like domain
PMM0397,pfam:PF13692,Glycosyl transferases group 1
PMM0398,pfam:PF02565,Recombination protein O C terminal
PMM0398,pfam:PF11967,Recombination protein O N terminal
PMM0399,pfam:PF01791,DeoC/LacD family aldolase
PMM0400,pfam:PF02482,Sigma 54 modulation protein / S30EA ribosomal protein
PMM0400,pfam:PF16321,Sigma 54 modulation/S30EA ribosomal protein C terminus
PMM0401,pfam:PF03099,Biotin/lipoate A/B protein ligase family
PMM0402,pfam:PF00501,AMP-binding enzyme
PMM0402,pfam:PF23562,AMP-binding enzyme C-terminal domain
PMM0403,pfam:PF11068,YlqD protein
PMM0405,pfam:PF00198,2-oxoacid dehydrogenases acyltransferase (catalytic domain)
PMM0405,pfam:PF00364,Biotin-requiring enzyme
PMM0405,pfam:PF02817,e3 binding domain
PMM0406,pfam:PF02547,Queuosine biosynthesis protein
PMM0407,pfam:PF00291,Pyridoxal-phosphate dependent enzyme
PMM0408,pfam:PF01053,Cys/Met metabolism PLP-dependent enzyme
PMM0409,pfam:PF01053,Cys/Met metabolism PLP-dependent enzyme
PMM0410,pfam:PF00163,Ribosomal protein S4/S9 N-terminal domain
PMM0410,pfam:PF01479,S4 domain
PMM0411,pfam:PF01809,Putative membrane protein insertion efficiency factor
PMM0412,pfam:PF05768,Glutaredoxin-like domain (DUF836)
PMM0413,pfam:PF01225,"Mur ligase family, catalytic domain"
PMM0413,pfam:PF02875,"Mur ligase, glutamate ligase domain"
PMM0413,pfam:PF08245,Mur ligase middle domain
PMM0414,pfam:PF00106,short chain dehydrogenase
PMM0415,pfam:PF00266,Aminotransferase class-V
PMM0416,pfam:PF13847,Methyltransferase domain
PMM0418,pfam:PF01106,NifU-like domain
PMM0419,pfam:PF06039,Malate:quinone oxidoreductase (Mqo)
PMM0420,pfam:PF00009,Elongation factor Tu GTP binding domain
PMM0420,pfam:PF00679,Elongation factor G C-terminus
PMM0420,pfam:PF03144,Elongation factor Tu domain 2
PMM0420,pfam:PF06421,GTP-binding protein LepA C-terminus
PMM0421,pfam:PF00528,Binding-protein-dependent transport system inner membrane component
PMM0422,pfam:PF00588,SpoU rRNA Methylase family
PMM0422,pfam:PF12105,"SpoU, rRNA methylase, C-terminal"
PMM0423,pfam:PF04134,DCC1-like thiol-disulfide oxidoreductase
PMM0424,pfam:PF10985,Protein of unknown function (DUF2805)
PMM0425,pfam:PF03441,FAD binding domain of DNA photolyase
PMM0425,pfam:PF04244,Deoxyribodipyrimidine photo-lyase-related protein
PMM0426,pfam:PF01029,NusB family
PMM0426,pfam:PF01189,16S rRNA methyltransferase RsmB/F
PMM0426,pfam:PF17125,N-terminal domain of 16S rRNA methyltransferase RsmF
PMM0426,pfam:PF22458,"Methyltr_RsmF/B-like, ferredoxin-like domain"
PMM0427,pfam:PF00905,Penicillin binding protein transpeptidase domain
PMM0427,pfam:PF00912,Transglycosylase
PMM0428,pfam:PF01040,UbiA prenyltransferase family
PMM0429,pfam:PF11061,"Cytochrome b6f, subunit Tsr0524-like"
PMM0430,pfam:PF00977,Histidine biosynthesis protein
PMM0431,pfam:PF01209,ubiE/COQ5 methyltransferase family
PMM0432,pfam:PF05258,"Dna[CI] antecedent, DciA"
PMM0433,pfam:PF02237,Biotin protein ligase C terminal domain
PMM0433,pfam:PF03099,Biotin/lipoate A/B protein ligase family
PMM0434,pfam:PF00005,ABC transporter
PMM0435,pfam:PF00361,"NADH:quinone oxidoreductase/Mrp antiporter, TM"
PMM0436,pfam:PF01131,DNA topoisomerase
PMM0436,pfam:PF01751,Toprim domain
PMM0436,pfam:PF13368,Topoisomerase C-terminal repeat
PMM0438,pfam:PF09991,Predicted membrane protein (DUF2232)
PMM0439,pfam:PF02277,Phosphoribosyltransferase
PMM0440,pfam:PF13343,Bacterial extracellular solute-binding protein
PMM0441,pfam:PF00248,Aldo/keto reductase family
PMM0441,pfam:PF13534,4Fe-4S dicluster domain
PMM0442,pfam:PF00677,Lumazine binding domain
PMM0443,pfam:PF14250,AbrB-like transcriptional regulator
PMM0444,pfam:PF00510,Cytochrome c oxidase subunit III
PMM0445,pfam:PF00115,Cytochrome C and Quinol oxidase polypeptide I
PMM0446,pfam:PF00116,"Cytochrome C oxidase subunit II, periplasmic domain"
PMM0446,pfam:PF02790,"Cytochrome C oxidase subunit II, transmembrane domain"
PMM0447,pfam:PF02628,Cytochrome oxidase assembly protein
PMM0448,pfam:PF01040,UbiA prenyltransferase family
PMM0449,pfam:PF00005,ABC transporter
PMM0449,pfam:PF13732,"ATP-binding protein DrrA1-3-like, C-terminal domain"
PMM0450,pfam:PF01061,ABC-2 type transporter
PMM0452,pfam:PF00118,TCP-1/cpn60 chaperonin family
PMM0453,pfam:PF00106,short chain dehydrogenase
PMM0453,pfam:PF13561,Enoyl-(Acyl carrier protein) reductase
PMM0454,pfam:PF01128,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PMM0455,pfam:PF02016,LD-carboxypeptidase N-terminal domain
PMM0455,pfam:PF17676,LD-carboxypeptidase C-terminal domain
PMM0456,pfam:PF01040,UbiA prenyltransferase family
PMM0457,pfam:PF01966,HD domain
PMM0457,pfam:PF02541,Ppx/GppA phosphatase family
PMM0457,pfam:PF21447,"Ppx/GppA phosphatase, domain III"
PMM0458,pfam:PF13413,Helix-turn-helix domain
PMM0458,pfam:PF13464,RodZ C-terminal domain
PMM0459,pfam:PF00590,Tetrapyrrole (Corrin/Porphyrin) Methylases
PMM0460,pfam:PF01790,Prolipoprotein diacylglyceryl transferase
PMM0461,pfam:PF01333,"Apocytochrome F, C-terminal"
PMM0461,pfam:PF16639,"Apocytochrome F, N-terminal"
PMM0462,pfam:PF00355,Rieske [2Fe-2S] domain
PMM0462,pfam:PF08802,PF08802
PMM0463,pfam:PF11267,Domain of unknown function (DUF3067)
PMM0464,pfam:PF00902,Sec-independent protein translocase protein (TatC)
PMM0466,pfam:PF05670,NFACT protein RNA binding domain
PMM0466,pfam:PF05833,NFACT N-terminal and middle domains
PMM0467,pfam:PF00625,Guanylate kinase
PMM0468,pfam:PF01701,Photosystem I reaction centre subunit IX / PsaJ
PMM0469,pfam:PF02507,Photosystem I reaction centre subunit III
PMM0470,pfam:PF00814,tRNA N6-adenosine threonylcarbamoyltransferase
PMM0472,pfam:PF00999,"Sodium/hydrogen exchanger, transmembrane"
PMM0472,pfam:PF02080,TrkA-C domain
PMM0472,pfam:PF02254,TrkA-N domain
PMM0473,pfam:PF00749,"tRNA synthetases class I (E and Q), catalytic domain"
PMM0474,pfam:PF00018,SH3 domain
PMM0475,pfam:PF01245,Ribosomal protein L19
PMM0477,pfam:PF00557,Metallopeptidase family M24
PMM0478,pfam:PF00106,short chain dehydrogenase
PMM0478,pfam:PF01370,NAD dependent epimerase/dehydratase family
PMM0479,pfam:PF07085,DRTGG domain
PMM0479,pfam:PF13500,AAA domain
PMM0480,pfam:PF02481,DNA recombination-mediator protein A
PMM0481,pfam:PF04461,Nucleotide-binding protein YajQ-like
PMM0482,pfam:PF01145,SPFH domain / Band 7 family
PMM0483,pfam:PF00202,Aminotransferase class-III
PMM0484,pfam:PF03372,Endonuclease/Exonuclease/phosphatase family
PMM0487,pfam:PF01969,Nickel insertion protein
PMM0488,pfam:PF03706,Lysylphosphatidylglycerol synthase TM region
PMM0489,pfam:PF00528,Binding-protein-dependent transport system inner membrane component
PMM0490,pfam:PF02492,"CobW/HypB/UreG, nucleotide-binding domain"
PMM0490,pfam:PF07683,Cobalamin synthesis protein cobW C-terminal domain
PMM0491,pfam:PF01329,Pterin 4 alpha carbinolamine dehydratase
PMM0492,pfam:PF01894,UPF0047 protein YjbQ-like
PMM0493,pfam:PF02074,Carboxypeptidase Taq (M32) metallopeptidase
PMM0494,pfam:PF00719,Inorganic pyrophosphatase
PMM0495,pfam:PF01379,"Porphobilinogen deaminase, dipyromethane cofactor binding domain"
PMM0495,pfam:PF03900,"Porphobilinogen deaminase, C-terminal domain"
PMM0496,pfam:PF00140,"Sigma-70 factor, region 1.2"
PMM0496,pfam:PF04539,Sigma-70 region 3
PMM0496,pfam:PF04542,Sigma-70 region 2
PMM0496,pfam:PF04545,"Sigma-70, region 4"
PMM0497,pfam:PF00270,DEAD/DEAH box helicase
PMM0497,pfam:PF00271,Helicase conserved C-terminal domain
PMM0497,pfam:PF18074,Primosomal protein N C-terminal domain
PMM0498,pfam:PF11353,Protein of unknown function (DUF3153)
PMM0499,pfam:PF00696,Amino acid kinase family
PMM0500,pfam:PF11016,Protein of unknown function (DUF2854)
PMM0502,pfam:PF00436,Single-strand binding protein family
PMM0503,pfam:PF02571,Precorrin-6x reductase CbiJ/CobK
PMM0504,pfam:PF03091,CutA1 divalent ion tolerance protein
PMM0505,pfam:PF00294,pfkB family carbohydrate kinase
PMM0506,pfam:PF00709,Adenylosuccinate synthetase
PMM0507,pfam:PF13326,Photosystem II Pbs27
PMM0508,pfam:PF00587,"tRNA synthetase class II core domain (G, H, P, S and T)"
PMM0508,pfam:PF03129,Anticodon binding domain
PMM0508,pfam:PF04073,Aminoacyl-tRNA editing domain
PMM0511,pfam:PF00719,Inorganic pyrophosphatase
PMM0512,pfam:PF00462,Glutaredoxin
PMM0512,pfam:PF03960,ArsC family
PMM0513,pfam:PF00717,Peptidase S24-like
PMM0513,pfam:PF10502,"Signal peptidase, peptidase S26"
PMM0514,pfam:PF01979,Amidohydrolase family
PMM0514,pfam:PF13147,PF13147
PMM0515,pfam:PF00300,Histidine phosphatase superfamily (branch 1)
PMM0516,pfam:PF02517,Type II CAAX prenyl endopeptidase Rce1-like
PMM0518,pfam:PF00905,Penicillin binding protein transpeptidase domain
PMM0518,pfam:PF03717,Penicillin-binding Protein dimerisation domain
PMM0519,pfam:PF00923,Transaldolase/Fructose-6-phosphate aldolase
PMM0519,pfam:PF13202,EF hand
PMM0520,pfam:PF01266,FAD dependent oxidoreductase
PMM0520,pfam:PF01494,FAD binding domain
PMM0520,pfam:PF04820,Tryptophan halogenase
PMM0520,pfam:PF07992,Pyridine nucleotide-disulphide oxidoreductase
PMM0520,pfam:PF13450,NAD(P)-binding Rossmann-like domain
PMM0521,pfam:PF01765,Ribosome recycling factor
PMM0522,pfam:PF00696,Amino acid kinase family
PMM0523,pfam:PF02572,ATP:corrinoid adenosyltransferase BtuR/CobO/CobP
PMM0523,pfam:PF12557,Cob(I)alamin adenosyltransferase N terminal
PMM0524,pfam:PF00589,Phage integrase family
PMM0525,pfam:PF00504,Chlorophyll A-B binding protein
PMM0525,pfam:PF00762,Ferrochelatase
PMM0526,pfam:PF00205,"Thiamine pyrophosphate enzyme, central domain"
PMM0526,pfam:PF02775,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain"
PMM0526,pfam:PF02776,"Thiamine pyrophosphate enzyme, N-terminal TPP binding domain"
PMM0526,pfam:PF13240,zinc-ribbon domain
PMM0526,pfam:PF13248,zinc-ribbon domain
PMM0528,pfam:PF02578,Multi-copper polyphenol oxidoreductase laccase
PMM0529,pfam:PF06485,RNA-binding protein Tab2/Atab2 N terminal
PMM0529,pfam:PF20429,"RNA-binding protein Tab2/Atab2, C-terminal domain"
PMM0530,pfam:PF00575,S1 RNA binding domain
PMM0531,pfam:PF02633,Creatinine amidohydrolase
PMM0532,pfam:PF11266,Long-chain fatty aldehyde decarbonylase
PMM0533,pfam:PF00106,short chain dehydrogenase
PMM0533,pfam:PF01118,"Semialdehyde dehydrogenase, NAD binding domain"
PMM0533,pfam:PF01488,Shikimate / quinate 5-dehydrogenase
PMM0534,pfam:PF03255,Acetyl co-enzyme A carboxylase carboxyltransferase-like
PMM0535,pfam:PF00106,short chain dehydrogenase
PMM0536,pfam:PF01227,GTP cyclohydrolase I
PMM0537,pfam:PF00697,N-(5^phosphoribosyl)anthranilate (PRA) isomerase
PMM0538,pfam:PF00571,CBS domain
PMM0538,pfam:PF02163,Peptidase family M50
PMM0538,pfam:PF13398,Peptidase M50B-like
PMM0539,pfam:PF03099,Biotin/lipoate A/B protein ligase family
PMM0539,pfam:PF21948,Lipoyl protein ligase A/B catalytic domain
PMM0540,pfam:PF07465,Photosystem I protein M (PsaM)
PMM0542,pfam:PF00106,short chain dehydrogenase
PMM0543,pfam:PF00142,"4Fe-4S iron sulfur cluster binding proteins, NifH/frxC family"
PMM0544,pfam:PF00148,Nitrogenase component 1 type Oxidoreductase
PMM0544,pfam:PF08369,Proto-chlorophyllide reductase 57 kD subunit
PMM0545,pfam:PF00148,Nitrogenase component 1 type Oxidoreductase
PMM0547,pfam:PF00936,BMC domain
PMM0548,pfam:PF01725,Ham1 family
PMM0549,pfam:PF00936,BMC domain
PMM0550,pfam:PF00016,"Ribulose bisphosphate carboxylase large chain, catalytic domain"
PMM0550,pfam:PF02788,"Ribulose bisphosphate carboxylase large chain, N-terminal domain"
PMM0551,pfam:PF00101,"Ribulose bisphosphate carboxylase, small chain"
PMM0552,pfam:PF12288,Carboxysome shell peptide mid-region
PMM0553,pfam:PF08936,"Carboxysome Shell Carbonic Anhydrase, C-terminal"
PMM0554,pfam:PF03319,Ethanolamine utilisation protein EutN/carboxysome
PMM0555,pfam:PF03319,Ethanolamine utilisation protein EutN/carboxysome
PMM0556,pfam:PF01329,Pterin 4 alpha carbinolamine dehydratase
PMM0556,pfam:PF13676,TIR domain
PMM0557,pfam:PF11334,Protein of unknown function (DUF3136)
PMM0558,pfam:PF01042,Endoribonuclease L-PSP
PMM0559,pfam:PF00753,Metallo-beta-lactamase superfamily
PMM0559,pfam:PF16123,Hydroxyacylglutathione hydrolase C-terminus
PMM0560,pfam:PF01634,ATP phosphoribosyltransferase
PMM0561,pfam:PF00005,ABC transporter
PMM0561,pfam:PF00664,ABC transporter transmembrane region
PMM0562,pfam:PF00583,Acetyltransferase (GNAT) family
PMM0562,pfam:PF13673,Acetyltransferase (GNAT) domain
PMM0563,pfam:PF00535,Glycosyl transferase family 2
PMM0564,pfam:PF09837,Uncharacterized protein conserved in bacteria (DUF2064)
PMM0565,pfam:PF00308,Bacterial DnaA ATPAse domain
PMM0565,pfam:PF08299,Bacterial dnaA protein helix-turn-helix
PMM0565,pfam:PF11638,DnaA N-terminal domain
PMM0566,pfam:PF13409,"Glutathione S-transferase, N-terminal domain"
PMM0566,pfam:PF13410,"Glutathione S-transferase, C-terminal domain"
PMM0566,pfam:PF13417,"Glutathione S-transferase, N-terminal domain"
PMM0567,pfam:PF00070,Pyridine nucleotide-disulphide oxidoreductase
PMM0567,pfam:PF02852,"Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain"
PMM0567,pfam:PF07992,Pyridine nucleotide-disulphide oxidoreductase
PMM0568,pfam:PF01699,Sodium/calcium exchanger protein
PMM0569,pfam:PF01979,Amidohydrolase family
PMM0570,pfam:PF10716,NADH dehydrogenase transmembrane subunit
PMM0571,pfam:PF11460,Protein of unknown function (DUF3007)
PMM0572,pfam:PF00290,Tryptophan synthase alpha chain
PMM0573,pfam:PF14250,AbrB-like transcriptional regulator
PMM0574,pfam:PF03795,YCII-related domain
PMM0576,pfam:PF06803,Protein of unknown function (DUF1232)
PMM0577,pfam:PF00140,"Sigma-70 factor, region 1.2"
PMM0577,pfam:PF04539,Sigma-70 region 3
PMM0577,pfam:PF04542,Sigma-70 region 2
PMM0577,pfam:PF04545,"Sigma-70, region 4"
PMM0578,pfam:PF01502,Phosphoribosyl-AMP cyclohydrolase
PMM0578,pfam:PF01503,Phosphoribosyl-ATP pyrophosphohydrolase
PMM0579,pfam:PF01242,6-pyruvoyl tetrahydropterin synthase
PMM0580,pfam:PF00004,ATPase family associated with various cellular activities (AAA)
PMM0580,pfam:PF02861,Clp repeat (R) N-terminal domain
PMM0580,pfam:PF07724,AAA domain (Cdc48 subfamily)
PMM0580,pfam:PF10431,"C-terminal, D2-small domain, of ClpB protein"
PMM0581,pfam:PF00127,"Copper binding proteins, plastocyanin/azurin family"
PMM0582,pfam:PF01370,NAD dependent epimerase/dehydratase family
PMM0583,pfam:PF01208,Uroporphyrinogen decarboxylase (URO-D)
PMM0584,pfam:PF00128,"Alpha amylase, catalytic domain"
PMM0584,pfam:PF02806,"Alpha amylase, C-terminal all-beta domain"
PMM0584,pfam:PF02922,Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PMM0585,pfam:PF02129,X-Pro dipeptidyl-peptidase (S15 family)
PMM0585,pfam:PF08530,X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
PMM0587,pfam:PF14229,Domain of unknown function (DUF4332)
PMM0588,pfam:PF10726,Protein of function (DUF2518)
PMM0589,pfam:PF04357,TamB C-terminal domain
PMM0589,pfam:PF05359,Domain of Unknown Function (DUF748)
PMM0589,pfam:PF13116,YhdP protein
PMM0590,pfam:PF00171,Aldehyde dehydrogenase family
PMM0591,pfam:PF02152,Dihydroneopterin aldolase
PMM0592,pfam:PF00561,alpha/beta hydrolase fold
PMM0592,pfam:PF02089,Palmitoyl protein thioesterase
PMM0592,pfam:PF05057,Putative serine esterase (DUF676)
PMM0593,pfam:PF01432,Peptidase family M3
PMM0593,pfam:PF19310,"Neurolysin/Thimet oligopeptidase, N-terminal domain"
PMM0594,pfam:PF00361,"NADH:quinone oxidoreductase/Mrp antiporter, TM"
PMM0595,pfam:PF00288,GHMP kinases N terminal domain
PMM0595,pfam:PF08544,GHMP kinases C terminal
PMM0596,pfam:PF02685,Glucokinase
PMM0597,pfam:PF00587,"tRNA synthetase class II core domain (G, H, P, S and T)"
PMM0597,pfam:PF02824,TGS domain
PMM0597,pfam:PF03129,Anticodon binding domain
PMM0597,pfam:PF07973,Threonyl and Alanyl tRNA synthetase second additional domain
PMM0598,pfam:PF00579,tRNA synthetases class I (W and Y)
PMM0600,pfam:PF05128,Domain of unknown function (DUF697)
PMM0601,pfam:PF01297,Zinc-uptake complex component A periplasmic
PMM0602,pfam:PF00005,ABC transporter
PMM0603,pfam:PF00950,ABC 3 transport family
PMM0604,pfam:PF14234,Domain of unknown function (DUF4336)
PMM0605,pfam:PF05542,Protein of unknown function (DUF760)
PMM0606,pfam:PF00717,Peptidase S24-like
PMM0606,pfam:PF10502,"Signal peptidase, peptidase S26"
PMM0607,pfam:PF02775,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain"
PMM0607,pfam:PF02776,"Thiamine pyrophosphate enzyme, N-terminal TPP binding domain"
PMM0607,pfam:PF16582,Middle domain of thiamine pyrophosphate
PMM0608,pfam:PF00378,Enoyl-CoA hydratase/isomerase
PMM0609,pfam:PF00534,Glycosyl transferases group 1
PMM0609,pfam:PF08323,Starch synthase catalytic domain
PMM0610,pfam:PF01225,"Mur ligase family, catalytic domain"
PMM0610,pfam:PF02875,"Mur ligase, glutamate ligase domain"
PMM0610,pfam:PF08245,Mur ligase middle domain
PMM0611,pfam:PF00132,Bacterial transferase hexapeptide (six repeats)
PMM0611,pfam:PF12804,MobA-like NTP transferase domain
PMM0612,pfam:PF05430,S-adenosyl-L-methionine-dependent methyltransferase
PMM0613,pfam:PF00275,EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)
PMM0614,pfam:PF04029,2-phosphosulpholactate phosphatase
PMM0615,pfam:PF00795,Carbon-nitrogen hydrolase
PMM0616,pfam:PF01520,N-acetylmuramoyl-L-alanine amidase
PMM0616,pfam:PF11741,AMIN domain
PMM0617,pfam:PF01177,Asp/Glu/Hydantoin racemase
PMM0618,pfam:PF00348,Polyprenyl synthetase
PMM0619,pfam:PF00501,AMP-binding enzyme
PMM0619,pfam:PF13193,AMP-binding enzyme C-terminal domain
PMM0619,pfam:PF16177,Acetyl-coenzyme A synthetase N-terminus
PMM0620,pfam:PF07082,Protein of unknown function (DUF1350)
PMM0621,pfam:PF00929,Exonuclease
PMM0622,pfam:PF01744,GLTT repeat (6 copies)
PMM0622,pfam:PF12518,Protein of unknown function
PMM0623,pfam:PF03129,Anticodon binding domain
PMM0623,pfam:PF13393,Histidyl-tRNA synthetase
PMM0625,pfam:PF09493,Tryptophan-rich protein (DUF2389)
PMM0627,pfam:PF00421,Photosystem II protein
PMM0628,pfam:PF03616,Sodium/glutamate symporter
PMM0630,pfam:PF06108,Protein of unknown function (DUF952)
PMM0630,pfam:PF13410,"Glutathione S-transferase, C-terminal domain"
PMM0630,pfam:PF13417,"Glutathione S-transferase, N-terminal domain"
PMM0631,pfam:PF10544,T5orf172 domain
PMM0631,pfam:PF13455,Meiotically up-regulated gene 113
PMM0632,pfam:PF00106,short chain dehydrogenase
PMM0633,pfam:PF05834,Lycopene cyclase protein
PMM0634,pfam:PF00106,short chain dehydrogenase
PMM0635,pfam:PF00924,"Mechanosensitive ion channel, beta-domain"
PMM0635,pfam:PF21082,"Mechanosensitive ion channel MscS, C-terminal"
PMM0636,pfam:PF00857,Isochorismatase domain
PMM0637,pfam:PF01475,Ferric uptake regulator family
PMM0638,pfam:PF04055,Radical SAM superfamily
PMM0638,pfam:PF12345,Protein of unknown function (DUF3641)
PMM0638,pfam:PF13353,4Fe-4S single cluster domain
